trial,burned_percentage
1, 100.00
2, 99.79
3, 100.00
4, 100.00
5, 99.95
6, 100.00
7, 99.95
8, 100.00
9, 100.00
10, 100.00
11, 100.00
12, 100.00
13, 100.00
14, 100.00
15, 99.95
16, 100.00
17, 100.00
18, 100.00
19, 100.00
20, 100.00
21, 100.00
22, 100.00
23, 100.00
24, 99.95
25, 99.95
26, 100.00
27, 100.00
28, 100.00
29, 100.00
30, 99.90
31, 99.95
32, 99.84
33, 100.00
34, 100.00
35, 100.00
36, 100.00
37, 100.00
38, 100.00
39, 100.00
40, 100.00
41, 100.00
42, 100.00
43, 100.00
44, 100.00
45, 99.95
46, 100.00
47, 100.00
48, 100.00
49, 100.00
50, 100.00
51, 100.00
52, 100.00
53, 100.00
54, 100.00
55, 99.90
56, 99.95
57, 100.00
58, 100.00
59, 100.00
60, 100.00
61, 100.00
62, 100.00
63, 100.00
64, 99.95
65, 99.84
66, 100.00
67, 100.00
68, 100.00
69, 99.95
70, 100.00
71, 100.00
72, 100.00
73, 100.00
74, 100.00
75, 100.00
76, 99.84
77, 100.00
78, 99.95
79, 100.00
80, 100.00
81, 99.84
82, 100.00
83, 100.00
84, 99.90
85, 100.00
86, 100.00
87, 100.00
88, 100.00
89, 100.00
90, 100.00
91, 100.00
92, 100.00
93, 100.00
94, 100.00
95, 99.95
96, 100.00
